,x,y,z,value
6276,-0.16666666666666674,-0.9166666666666666,-0.9166666666666666,369.0
6277,-0.16666666666666674,-0.9166666666666666,-0.8333333333333334,330.85937500000006
6278,-0.16666666666666674,-0.9166666666666666,-0.75,292.625
6279,-0.16666666666666674,-0.9166666666666666,-0.6666666666666667,254.57812500000006
6280,-0.16666666666666674,-0.9166666666666666,-0.5833333333333334,217.00000000000009
6281,-0.16666666666666674,-0.9166666666666666,-0.5,180.171875
6282,-0.16666666666666674,-0.9166666666666666,-0.41666666666666674,144.37500000000006
6283,-0.16666666666666674,-0.9166666666666666,-0.33333333333333337,109.89062500000006
6284,-0.16666666666666674,-0.9166666666666666,-0.25,77.00000000000003
6285,-0.16666666666666674,-0.9166666666666666,-0.16666666666666674,45.98437500000006
6286,-0.16666666666666674,-0.9166666666666666,-0.08333333333333337,17.12500000000004
6287,-0.16666666666666674,-0.9166666666666666,0.0,-9.29687499999997
6288,-0.16666666666666674,-0.9166666666666666,0.08333333333333326,-32.99999999999996
6289,-0.16666666666666674,-0.9166666666666666,0.16666666666666652,-53.70312499999993
6290,-0.16666666666666674,-0.9166666666666666,0.25,-71.12499999999997
6291,-0.16666666666666674,-0.9166666666666666,0.33333333333333326,-84.98437499999996
6292,-0.16666666666666674,-0.9166666666666666,0.4166666666666665,-94.99999999999997
6293,-0.16666666666666674,-0.9166666666666666,0.5,-100.89062499999997
6294,-0.16666666666666674,-0.9166666666666666,0.5833333333333333,-102.37499999999996
6295,-0.16666666666666674,-0.9166666666666666,0.6666666666666665,-99.17187499999997
6296,-0.16666666666666674,-0.9166666666666666,0.75,-90.99999999999997
6297,-0.16666666666666674,-0.9166666666666666,0.8333333333333333,-77.57812499999997
6298,-0.16666666666666674,-0.9166666666666666,0.9166666666666665,-58.625
6299,-0.16666666666666674,-0.9166666666666666,1.0,-33.85937499999997
6300,-0.16666666666666674,-0.8333333333333334,-1.0,363.0000000000001
6301,-0.16666666666666674,-0.8333333333333334,-0.9166666666666666,330.85937500000006
6302,-0.16666666666666674,-0.8333333333333334,-0.8333333333333334,298.1250000000001
6303,-0.16666666666666674,-0.8333333333333334,-0.75,265.0781250000001
6304,-0.16666666666666674,-0.8333333333333334,-0.6666666666666667,232.00000000000009
6305,-0.16666666666666674,-0.8333333333333334,-0.5833333333333334,199.17187500000006
6306,-0.16666666666666674,-0.8333333333333334,-0.5,166.87500000000006
6307,-0.16666666666666674,-0.8333333333333334,-0.41666666666666674,135.39062500000006
6308,-0.16666666666666674,-0.8333333333333334,-0.33333333333333337,105.00000000000003
6309,-0.16666666666666674,-0.8333333333333334,-0.25,75.984375
6310,-0.16666666666666674,-0.8333333333333334,-0.16666666666666674,48.62500000000004
6311,-0.16666666666666674,-0.8333333333333334,-0.08333333333333337,23.20312500000003
6312,-0.16666666666666674,-0.8333333333333334,0.0,1.0658141036401503e-14
6313,-0.16666666666666674,-0.8333333333333334,0.08333333333333326,-20.70312499999997
6314,-0.16666666666666674,-0.8333333333333334,0.16666666666666652,-38.624999999999964
6315,-0.16666666666666674,-0.8333333333333334,0.25,-53.484375
6316,-0.16666666666666674,-0.8333333333333334,0.33333333333333326,-64.99999999999999
6317,-0.16666666666666674,-0.8333333333333334,0.4166666666666665,-72.89062499999997
6318,-0.16666666666666674,-0.8333333333333334,0.5,-76.875
6319,-0.16666666666666674,-0.8333333333333334,0.5833333333333333,-76.671875
6320,-0.16666666666666674,-0.8333333333333334,0.6666666666666665,-72.00000000000001
6321,-0.16666666666666674,-0.8333333333333334,0.75,-62.578124999999986
6322,-0.16666666666666674,-0.8333333333333334,0.8333333333333333,-48.125000000000036
6323,-0.16666666666666674,-0.8333333333333334,0.9166666666666665,-28.359375000000043
6324,-0.16666666666666674,-0.8333333333333334,1.0,-3.0
6325,-0.16666666666666674,-0.75,-1.0,319.359375
6326,-0.16666666666666674,-0.75,-0.9166666666666666,292.625
6327,-0.16666666666666674,-0.75,-0.8333333333333334,265.0781250000001
6328,-0.16666666666666674,-0.75,-0.75,237.0
6329,-0.16666666666666674,-0.75,-0.6666666666666667,208.67187500000003
6330,-0.16666666666666674,-0.75,-0.5833333333333334,180.37500000000006
6331,-0.16666666666666674,-0.75,-0.5,152.39062500000006
6332,-0.16666666666666674,-0.75,-0.41666666666666674,125.00000000000006
6333,-0.16666666666666674,-0.75,-0.33333333333333337,98.48437500000003
6334,-0.16666666666666674,-0.75,-0.25,73.12500000000003
6335,-0.16666666666666674,-0.75,-0.16666666666666674,49.20312500000004
6336,-0.16666666666666674,-0.75,-0.08333333333333337,27.000000000000025
6337,-0.16666666666666674,-0.75,0.0,6.796875000000018
6338,-0.16666666666666674,-0.75,0.08333333333333326,-11.124999999999966
6339,-0.16666666666666674,-0.75,0.16666666666666652,-26.484374999999964
6340,-0.16666666666666674,-0.75,0.25,-38.99999999999998
6341,-0.16666666666666674,-0.75,0.33333333333333326,-48.39062499999998
6342,-0.16666666666666674,-0.75,0.4166666666666665,-54.37499999999998
6343,-0.16666666666666674,-0.75,0.5,-56.671874999999986
6344,-0.16666666666666674,-0.75,0.5833333333333333,-54.99999999999999
6345,-0.16666666666666674,-0.75,0.6666666666666665,-49.078124999999986
6346,-0.16666666666666674,-0.75,0.75,-38.62499999999998
6347,-0.16666666666666674,-0.75,0.8333333333333333,-23.359375000000014
6348,-0.16666666666666674,-0.75,0.9166666666666665,-3.000000000000039
6349,-0.16666666666666674,-0.75,1.0,22.734374999999986
6350,-0.16666666666666674,-0.6666666666666667,-1.0,276.1250000000001
6351,-0.16666666666666674,-0.6666666666666667,-0.9166666666666666,254.57812500000006
6352,-0.16666666666666674,-0.6666666666666667,-0.8333333333333334,232.00000000000009
6353,-0.16666666666666674,-0.6666666666666667,-0.75,208.67187500000006
6354,-0.16666666666666674,-0.6666666666666667,-0.6666666666666667,184.87500000000006
6355,-0.16666666666666674,-0.6666666666666667,-0.5833333333333334,160.89062500000006
6356,-0.16666666666666674,-0.6666666666666667,-0.5,137.00000000000006
6357,-0.16666666666666674,-0.6666666666666667,-0.41666666666666674,113.48437500000006
6358,-0.16666666666666674,-0.6666666666666667,-0.33333333333333337,90.62500000000006
6359,-0.16666666666666674,-0.6666666666666667,-0.25,68.70312500000003
6360,-0.16666666666666674,-0.6666666666666667,-0.16666666666666674,48.000000000000036
6361,-0.16666666666666674,-0.6666666666666667,-0.08333333333333337,28.79687500000002
6362,-0.16666666666666674,-0.6666666666666667,0.0,11.37500000000001
6363,-0.16666666666666674,-0.6666666666666667,0.08333333333333326,-3.984374999999977
6364,-0.16666666666666674,-0.6666666666666667,0.16666666666666652,-16.99999999999997
6365,-0.16666666666666674,-0.6666666666666667,0.25,-27.390625
6366,-0.16666666666666674,-0.6666666666666667,0.33333333333333326,-34.87499999999999
6367,-0.16666666666666674,-0.6666666666666667,0.4166666666666665,-39.17187499999999
6368,-0.16666666666666674,-0.6666666666666667,0.5,-39.99999999999999
6369,-0.16666666666666674,-0.6666666666666667,0.5833333333333333,-37.078125000000014
6370,-0.16666666666666674,-0.6666666666666667,0.6666666666666665,-30.12500000000001
6371,-0.16666666666666674,-0.6666666666666667,0.75,-18.859374999999986
6372,-0.16666666666666674,-0.6666666666666667,0.8333333333333333,-3.000000000000025
6373,-0.16666666666666674,-0.6666666666666667,0.9166666666666665,17.734374999999932
6374,-0.16666666666666674,-0.6666666666666667,1.0,43.625000000000014
6375,-0.16666666666666674,-0.5833333333333334,-1.0,233.57812500000006
6376,-0.16666666666666674,-0.5833333333333334,-0.9166666666666666,217.00000000000003
6377,-0.16666666666666674,-0.5833333333333334,-0.8333333333333334,199.17187500000006
6378,-0.16666666666666674,-0.5833333333333334,-0.75,180.37500000000006
6379,-0.16666666666666674,-0.5833333333333334,-0.6666666666666667,160.89062500000006
6380,-0.16666666666666674,-0.5833333333333334,-0.5833333333333334,141.00000000000006
6381,-0.16666666666666674,-0.5833333333333334,-0.5,120.98437500000003
6382,-0.16666666666666674,-0.5833333333333334,-0.41666666666666674,101.12500000000006
6383,-0.16666666666666674,-0.5833333333333334,-0.33333333333333337,81.70312500000003
6384,-0.16666666666666674,-0.5833333333333334,-0.25,63.00000000000003
6385,-0.16666666666666674,-0.5833333333333334,-0.16666666666666674,45.29687500000004
6386,-0.16666666666666674,-0.5833333333333334,-0.08333333333333337,28.87500000000003
6387,-0.16666666666666674,-0.5833333333333334,0.0,14.01562500000001
6388,-0.16666666666666674,-0.5833333333333334,0.08333333333333326,1.0000000000000195
6389,-0.16666666666666674,-0.5833333333333334,0.16666666666666652,-9.890624999999972
6390,-0.16666666666666674,-0.5833333333333334,0.25,-18.374999999999993
6391,-0.16666666666666674,-0.5833333333333334,0.33333333333333326,-24.171874999999993
6392,-0.16666666666666674,-0.5833333333333334,0.4166666666666665,-26.99999999999999
6393,-0.16666666666666674,-0.5833333333333334,0.5,-26.578124999999993
6394,-0.16666666666666674,-0.5833333333333334,0.5833333333333333,-22.625
6395,-0.16666666666666674,-0.5833333333333334,0.6666666666666665,-14.859375000000005
6396,-0.16666666666666674,-0.5833333333333334,0.75,-2.999999999999999
6397,-0.16666666666666674,-0.5833333333333334,0.8333333333333333,13.234374999999988
6398,-0.16666666666666674,-0.5833333333333334,0.9166666666666665,34.12499999999994
6399,-0.16666666666666674,-0.5833333333333334,1.0,59.953124999999986
6400,-0.16666666666666674,-0.5,-1.0,192.00000000000003
6401,-0.16666666666666674,-0.5,-0.9166666666666666,180.17187500000006
6402,-0.16666666666666674,-0.5,-0.8333333333333334,166.87500000000006
6403,-0.16666666666666674,-0.5,-0.75,152.39062500000006
6404,-0.16666666666666674,-0.5,-0.6666666666666667,137.00000000000006
6405,-0.16666666666666674,-0.5,-0.5833333333333334,120.98437500000003
6406,-0.16666666666666674,-0.5,-0.5,104.62500000000003
6407,-0.16666666666666674,-0.5,-0.41666666666666674,88.20312500000003
6408,-0.16666666666666674,-0.5,-0.33333333333333337,72.00000000000003
6409,-0.16666666666666674,-0.5,-0.25,56.29687500000002
6410,-0.16666666666666674,-0.5,-0.16666666666666674,41.37500000000003
6411,-0.16666666666666674,-0.5,-0.08333333333333337,27.515625000000018
6412,-0.16666666666666674,-0.5,0.0,15.00000000000001
6413,-0.16666666666666674,-0.5,0.08333333333333326,4.1093750000000195
6414,-0.16666666666666674,-0.5,0.16666666666666652,-4.874999999999975
6415,-0.16666666666666674,-0.5,0.25,-11.671874999999993
6416,-0.16666666666666674,-0.5,0.33333333333333326,-15.99999999999999
6417,-0.16666666666666674,-0.5,0.4166666666666665,-17.578124999999993
6418,-0.16666666666666674,-0.5,0.5,-16.124999999999993
6419,-0.16666666666666674,-0.5,0.5833333333333333,-11.359374999999998
6420,-0.16666666666666674,-0.5,0.6666666666666665,-3.0000000000000115
6421,-0.16666666666666674,-0.5,0.75,9.234375
6422,-0.16666666666666674,-0.5,0.8333333333333333,25.62499999999997
6423,-0.16666666666666674,-0.5,0.9166666666666665,46.45312499999996
6424,-0.16666666666666674,-0.5,1.0,72.0
6425,-0.16666666666666674,-0.41666666666666674,-1.0,151.67187500000006
6426,-0.16666666666666674,-0.41666666666666674,-0.9166666666666666,144.37500000000006
6427,-0.16666666666666674,-0.41666666666666674,-0.8333333333333334,135.39062500000006
6428,-0.16666666666666674,-0.41666666666666674,-0.75,125.00000000000006
6429,-0.16666666666666674,-0.41666666666666674,-0.6666666666666667,113.48437500000006
6430,-0.16666666666666674,-0.41666666666666674,-0.5833333333333334,101.12500000000004
6431,-0.16666666666666674,-0.41666666666666674,-0.5,88.20312500000003
6432,-0.16666666666666674,-0.41666666666666674,-0.41666666666666674,75.00000000000003
6433,-0.16666666666666674,-0.41666666666666674,-0.33333333333333337,61.79687500000003
6434,-0.16666666666666674,-0.41666666666666674,-0.25,48.875000000000014
6435,-0.16666666666666674,-0.41666666666666674,-0.16666666666666674,36.51562500000003
6436,-0.16666666666666674,-0.41666666666666674,-0.08333333333333337,25.00000000000002
6437,-0.16666666666666674,-0.41666666666666674,0.0,14.609375000000009
6438,-0.16666666666666674,-0.41666666666666674,0.08333333333333326,5.625000000000014
6439,-0.16666666666666674,-0.41666666666666674,0.16666666666666652,-1.6718749999999822
6440,-0.16666666666666674,-0.41666666666666674,0.25,-6.9999999999999964
6441,-0.16666666666666674,-0.41666666666666674,0.33333333333333326,-10.078124999999996
6442,-0.16666666666666674,-0.41666666666666674,0.4166666666666665,-10.625000000000004
6443,-0.16666666666666674,-0.41666666666666674,0.5,-8.359375000000002
6444,-0.16666666666666674,-0.41666666666666674,0.5833333333333333,-3.0000000000000195
6445,-0.16666666666666674,-0.41666666666666674,0.6666666666666665,5.734374999999982
6446,-0.16666666666666674,-0.41666666666666674,0.75,18.124999999999993
6447,-0.16666666666666674,-0.41666666666666674,0.8333333333333333,34.453124999999964
6448,-0.16666666666666674,-0.41666666666666674,0.9166666666666665,54.99999999999994
6449,-0.16666666666666674,-0.41666666666666674,1.0,80.04687500000001
6450,-0.16666666666666674,-0.33333333333333337,-1.0,112.87500000000004
6451,-0.16666666666666674,-0.33333333333333337,-0.9166666666666666,109.89062500000006
6452,-0.16666666666666674,-0.33333333333333337,-0.8333333333333334,105.00000000000004
6453,-0.16666666666666674,-0.33333333333333337,-0.75,98.48437500000003
6454,-0.16666666666666674,-0.33333333333333337,-0.6666666666666667,90.62500000000006
6455,-0.16666666666666674,-0.33333333333333337,-0.5833333333333334,81.70312500000004
6456,-0.16666666666666674,-0.33333333333333337,-0.5,72.00000000000003
6457,-0.16666666666666674,-0.33333333333333337,-0.41666666666666674,61.79687500000002
6458,-0.16666666666666674,-0.33333333333333337,-0.33333333333333337,51.37500000000003
6459,-0.16666666666666674,-0.33333333333333337,-0.25,41.01562500000001
6460,-0.16666666666666674,-0.33333333333333337,-0.16666666666666674,31.00000000000002
6461,-0.16666666666666674,-0.33333333333333337,-0.08333333333333337,21.609375000000014
6462,-0.16666666666666674,-0.33333333333333337,0.0,13.125000000000007
6463,-0.16666666666666674,-0.33333333333333337,0.08333333333333326,5.828125000000012
6464,-0.16666666666666674,-0.33333333333333337,0.16666666666666652,1.2878587085651816e-14
6465,-0.16666666666666674,-0.33333333333333337,0.25,-4.078124999999997
6466,-0.16666666666666674,-0.33333333333333337,0.33333333333333326,-6.124999999999995
6467,-0.16666666666666674,-0.33333333333333337,0.4166666666666665,-5.859375000000001
6468,-0.16666666666666674,-0.33333333333333337,0.5,-3.0000000000000027
6469,-0.16666666666666674,-0.33333333333333337,0.5833333333333333,2.7343749999999947
6470,-0.16666666666666674,-0.33333333333333337,0.6666666666666665,11.624999999999988
6471,-0.16666666666666674,-0.33333333333333337,0.75,23.953124999999993
6472,-0.16666666666666674,-0.33333333333333337,0.8333333333333333,39.999999999999964
6473,-0.16666666666666674,-0.33333333333333337,0.9166666666666665,60.04687499999994
6474,-0.16666666666666674,-0.33333333333333337,1.0,84.37499999999999
6475,-0.16666666666666674,-0.25,-1.0,75.89062500000006
6476,-0.16666666666666674,-0.25,-0.9166666666666666,77.0
6477,-0.16666666666666674,-0.25,-0.8333333333333334,75.984375
6478,-0.16666666666666674,-0.25,-0.75,73.12500000000003
6479,-0.16666666666666674,-0.25,-0.6666666666666667,68.70312500000003
6480,-0.16666666666666674,-0.25,-0.5833333333333334,63.00000000000003
6481,-0.16666666666666674,-0.25,-0.5,56.296875000000014
6482,-0.16666666666666674,-0.25,-0.41666666666666674,48.875000000000014
6483,-0.16666666666666674,-0.25,-0.33333333333333337,41.015625000000014
6484,-0.16666666666666674,-0.25,-0.25,33.00000000000001
6485,-0.16666666666666674,-0.25,-0.16666666666666674,25.109375000000014
6486,-0.16666666666666674,-0.25,-0.08333333333333337,17.625000000000007
6487,-0.16666666666666674,-0.25,0.0,10.828125000000005
6488,-0.16666666666666674,-0.25,0.08333333333333326,5.000000000000009
6489,-0.16666666666666674,-0.25,0.16666666666666652,0.4218750000000089
6490,-0.16666666666666674,-0.25,0.25,-2.6249999999999973
6491,-0.16666666666666674,-0.25,0.33333333333333326,-3.8593749999999982
6492,-0.16666666666666674,-0.25,0.4166666666666665,-3.000000000000001
6493,-0.16666666666666674,-0.25,0.5,0.23437500000000067
6494,-0.16666666666666674,-0.25,0.5833333333333333,6.124999999999988
6495,-0.16666666666666674,-0.25,0.6666666666666665,14.953124999999977
6496,-0.16666666666666674,-0.25,0.75,26.999999999999993
6497,-0.16666666666666674,-0.25,0.8333333333333333,42.54687499999997
6498,-0.16666666666666674,-0.25,0.9166666666666665,61.87499999999994
6499,-0.16666666666666674,-0.25,1.0,85.265625
6500,-0.16666666666666674,-0.16666666666666674,-1.0,41.000000000000064
6501,-0.16666666666666674,-0.16666666666666674,-0.9166666666666666,45.98437500000006
6502,-0.16666666666666674,-0.16666666666666674,-0.8333333333333334,48.62500000000003
6503,-0.16666666666666674,-0.16666666666666674,-0.75,49.203125000000036
6504,-0.16666666666666674,-0.16666666666666674,-0.6666666666666667,48.00000000000004
6505,-0.16666666666666674,-0.16666666666666674,-0.5833333333333334,45.29687500000003
6506,-0.16666666666666674,-0.16666666666666674,-0.5,41.37500000000002
6507,-0.16666666666666674,-0.16666666666666674,-0.41666666666666674,36.51562500000003
6508,-0.16666666666666674,-0.16666666666666674,-0.33333333333333337,31.00000000000002
6509,-0.16666666666666674,-0.16666666666666674,-0.25,25.109375000000014
6510,-0.16666666666666674,-0.16666666666666674,-0.16666666666666674,19.12500000000002
6511,-0.16666666666666674,-0.16666666666666674,-0.08333333333333337,13.328125000000012
6512,-0.16666666666666674,-0.16666666666666674,0.0,8.000000000000005
6513,-0.16666666666666674,-0.16666666666666674,0.08333333333333326,3.421875000000007
6514,-0.16666666666666674,-0.16666666666666674,0.16666666666666652,-0.12499999999999334
6515,-0.16666666666666674,-0.16666666666666674,0.25,-2.3593749999999996
6516,-0.16666666666666674,-0.16666666666666674,0.33333333333333326,-3.0000000000000018
6517,-0.16666666666666674,-0.16666666666666674,0.4166666666666665,-1.7656250000000058
6518,-0.16666666666666674,-0.16666666666666674,0.5,1.6249999999999978
6519,-0.16666666666666674,-0.16666666666666674,0.5833333333333333,7.453124999999998
6520,-0.16666666666666674,-0.16666666666666674,0.6666666666666665,15.999999999999986
6521,-0.16666666666666674,-0.16666666666666674,0.75,27.546875
6522,-0.16666666666666674,-0.16666666666666674,0.8333333333333333,42.37499999999997
6523,-0.16666666666666674,-0.16666666666666674,0.9166666666666665,60.76562499999997
6524,-0.16666666666666674,-0.16666666666666674,1.0,83.00000000000001
6525,-0.16666666666666674,-0.08333333333333337,-1.0,8.484375000000043
6526,-0.16666666666666674,-0.08333333333333337,-0.9166666666666666,17.125000000000036
6527,-0.16666666666666674,-0.08333333333333337,-0.8333333333333334,23.20312500000003
6528,-0.16666666666666674,-0.08333333333333337,-0.75,27.000000000000025
6529,-0.16666666666666674,-0.08333333333333337,-0.6666666666666667,28.79687500000003
6530,-0.16666666666666674,-0.08333333333333337,-0.5833333333333334,28.87500000000002
6531,-0.16666666666666674,-0.08333333333333337,-0.5,27.515625000000014
6532,-0.16666666666666674,-0.08333333333333337,-0.41666666666666674,25.000000000000014
6533,-0.16666666666666674,-0.08333333333333337,-0.33333333333333337,21.609375000000014
6534,-0.16666666666666674,-0.08333333333333337,-0.25,17.625000000000007
6535,-0.16666666666666674,-0.08333333333333337,-0.16666666666666674,13.328125000000012
6536,-0.16666666666666674,-0.08333333333333337,-0.08333333333333337,9.000000000000007
6537,-0.16666666666666674,-0.08333333333333337,0.0,4.921875000000003
6538,-0.16666666666666674,-0.08333333333333337,0.08333333333333326,1.3750000000000042
6539,-0.16666666666666674,-0.08333333333333337,0.16666666666666652,-1.359374999999997
6540,-0.16666666666666674,-0.08333333333333337,0.25,-3.000000000000001
6541,-0.16666666666666674,-0.08333333333333337,0.33333333333333326,-3.2656250000000018
6542,-0.16666666666666674,-0.08333333333333337,0.4166666666666665,-1.8750000000000062
6543,-0.16666666666666674,-0.08333333333333337,0.5,1.453124999999997
6544,-0.16666666666666674,-0.08333333333333337,0.5833333333333333,6.999999999999991
6545,-0.16666666666666674,-0.08333333333333337,0.6666666666666665,15.046874999999988
6546,-0.16666666666666674,-0.08333333333333337,0.75,25.875
6547,-0.16666666666666674,-0.08333333333333337,0.8333333333333333,39.76562499999997
6548,-0.16666666666666674,-0.08333333333333337,0.9166666666666665,56.99999999999997
6549,-0.16666666666666674,-0.08333333333333337,1.0,77.859375
6550,-0.16666666666666674,0.0,-1.0,-21.374999999999964
6551,-0.16666666666666674,0.0,-0.9166666666666666,-9.29687499999997
6552,-0.16666666666666674,0.0,-0.8333333333333334,1.0658141036401503e-14
6553,-0.16666666666666674,0.0,-0.75,6.796875000000018
6554,-0.16666666666666674,0.0,-0.6666666666666667,11.37500000000001
6555,-0.16666666666666674,0.0,-0.5833333333333334,14.01562500000001
6556,-0.16666666666666674,0.0,-0.5,15.00000000000001
6557,-0.16666666666666674,0.0,-0.41666666666666674,14.609375000000009
6558,-0.16666666666666674,0.0,-0.33333333333333337,13.125000000000007
6559,-0.16666666666666674,0.0,-0.25,10.828125000000005
6560,-0.16666666666666674,0.0,-0.16666666666666674,8.000000000000005
6561,-0.16666666666666674,0.0,-0.08333333333333337,4.921875000000003
6562,-0.16666666666666674,0.0,0.0,1.875
6563,-0.16666666666666674,0.0,0.08333333333333326,-0.8593749999999991
6564,-0.16666666666666674,0.0,0.16666666666666652,-2.999999999999999
6565,-0.16666666666666674,0.0,0.25,-4.265625000000003
6566,-0.16666666666666674,0.0,0.33333333333333326,-4.3750000000000036
6567,-0.16666666666666674,0.0,0.4166666666666665,-3.046875000000008
6568,-0.16666666666666674,0.0,0.5,-4.440892098500626e-15
6569,-0.16666666666666674,0.0,0.5833333333333333,5.046874999999991
6570,-0.16666666666666674,0.0,0.6666666666666665,12.374999999999979
6571,-0.16666666666666674,0.0,0.75,22.265624999999993
6572,-0.16666666666666674,0.0,0.8333333333333333,34.99999999999997
6573,-0.16666666666666674,0.0,0.9166666666666665,50.85937499999997
6574,-0.16666666666666674,0.0,1.0,70.125
6575,-0.16666666666666674,0.08333333333333326,-1.0,-48.29687499999997
6576,-0.16666666666666674,0.08333333333333326,-0.9166666666666666,-32.99999999999996
6577,-0.16666666666666674,0.08333333333333326,-0.8333333333333334,-20.70312499999997
6578,-0.16666666666666674,0.08333333333333326,-0.75,-11.12499999999997
6579,-0.16666666666666674,0.08333333333333326,-0.6666666666666667,-3.984374999999977
6580,-0.16666666666666674,0.08333333333333326,-0.5833333333333334,1.0000000000000213
6581,-0.16666666666666674,0.08333333333333326,-0.5,4.1093750000000195
6582,-0.16666666666666674,0.08333333333333326,-0.41666666666666674,5.625000000000014
6583,-0.16666666666666674,0.08333333333333326,-0.33333333333333337,5.828125000000012
6584,-0.16666666666666674,0.08333333333333326,-0.25,5.000000000000009
6585,-0.16666666666666674,0.08333333333333326,-0.16666666666666674,3.421875000000007
6586,-0.16666666666666674,0.08333333333333326,-0.08333333333333337,1.3750000000000042
6587,-0.16666666666666674,0.08333333333333326,0.0,-0.8593749999999991
6588,-0.16666666666666674,0.08333333333333326,0.08333333333333326,-3.0
6589,-0.16666666666666674,0.08333333333333326,0.16666666666666652,-4.765625
6590,-0.16666666666666674,0.08333333333333326,0.25,-5.875000000000002
6591,-0.16666666666666674,0.08333333333333326,0.33333333333333326,-6.0468750000000036
6592,-0.16666666666666674,0.08333333333333326,0.4166666666666665,-5.000000000000005
6593,-0.16666666666666674,0.08333333333333326,0.5,-2.4531250000000013
6594,-0.16666666666666674,0.08333333333333326,0.5833333333333333,1.8749999999999938
6595,-0.16666666666666674,0.08333333333333326,0.6666666666666665,8.265624999999986
6596,-0.16666666666666674,0.08333333333333326,0.75,17.0
6597,-0.16666666666666674,0.08333333333333326,0.8333333333333333,28.359374999999986
6598,-0.16666666666666674,0.08333333333333326,0.9166666666666665,42.62499999999997
6599,-0.16666666666666674,0.08333333333333326,1.0,60.078125000000014
6600,-0.16666666666666674,0.16666666666666652,-1.0,-71.99999999999994
6601,-0.16666666666666674,0.16666666666666652,-0.9166666666666666,-53.703124999999936
6602,-0.16666666666666674,0.16666666666666652,-0.8333333333333334,-38.624999999999964
6603,-0.16666666666666674,0.16666666666666652,-0.75,-26.484374999999957
6604,-0.16666666666666674,0.16666666666666652,-0.6666666666666667,-16.999999999999968
6605,-0.16666666666666674,0.16666666666666652,-0.5833333333333334,-9.890624999999975
6606,-0.16666666666666674,0.16666666666666652,-0.5,-4.874999999999975
6607,-0.16666666666666674,0.16666666666666652,-0.41666666666666674,-1.6718749999999822
6608,-0.16666666666666674,0.16666666666666652,-0.33333333333333337,1.2434497875801753e-14
6609,-0.16666666666666674,0.16666666666666652,-0.25,0.4218750000000089
6610,-0.16666666666666674,0.16666666666666652,-0.16666666666666674,-0.12499999999999334
6611,-0.16666666666666674,0.16666666666666652,-0.08333333333333337,-1.359374999999997
6612,-0.16666666666666674,0.16666666666666652,0.0,-2.999999999999999
6613,-0.16666666666666674,0.16666666666666652,0.08333333333333326,-4.765625
6614,-0.16666666666666674,0.16666666666666652,0.16666666666666652,-6.374999999999999
6615,-0.16666666666666674,0.16666666666666652,0.25,-7.546875000000002
6616,-0.16666666666666674,0.16666666666666652,0.33333333333333326,-8.0
6617,-0.16666666666666674,0.16666666666666652,0.4166666666666665,-7.453125000000002
6618,-0.16666666666666674,0.16666666666666652,0.5,-5.625
6619,-0.16666666666666674,0.16666666666666652,0.5833333333333333,-2.234375000000003
6620,-0.16666666666666674,0.16666666666666652,0.6666666666666665,2.9999999999999964
6621,-0.16666666666666674,0.16666666666666652,0.75,10.359375000000009
6622,-0.16666666666666674,0.16666666666666652,0.8333333333333333,20.124999999999996
6623,-0.16666666666666674,0.16666666666666652,0.9166666666666665,32.578124999999986
6624,-0.16666666666666674,0.16666666666666652,1.0,48.000000000000014
6625,-0.16666666666666674,0.25,-1.0,-92.20312499999997
6626,-0.16666666666666674,0.25,-0.9166666666666666,-71.12499999999997
6627,-0.16666666666666674,0.25,-0.8333333333333334,-53.484375
6628,-0.16666666666666674,0.25,-0.75,-38.99999999999998
6629,-0.16666666666666674,0.25,-0.6666666666666667,-27.390625
6630,-0.16666666666666674,0.25,-0.5833333333333334,-18.375
6631,-0.16666666666666674,0.25,-0.5,-11.671874999999993
6632,-0.16666666666666674,0.25,-0.41666666666666674,-6.9999999999999964
6633,-0.16666666666666674,0.25,-0.33333333333333337,-4.078124999999997
6634,-0.16666666666666674,0.25,-0.25,-2.6249999999999973
6635,-0.16666666666666674,0.25,-0.16666666666666674,-2.3593749999999996
6636,-0.16666666666666674,0.25,-0.08333333333333337,-3.000000000000001
6637,-0.16666666666666674,0.25,0.0,-4.265625000000003
6638,-0.16666666666666674,0.25,0.08333333333333326,-5.875000000000002
6639,-0.16666666666666674,0.25,0.16666666666666652,-7.546875000000002
6640,-0.16666666666666674,0.25,0.25,-9.000000000000005
6641,-0.16666666666666674,0.25,0.33333333333333326,-9.953125000000005
6642,-0.16666666666666674,0.25,0.4166666666666665,-10.125000000000007
6643,-0.16666666666666674,0.25,0.5,-9.234375000000007
6644,-0.16666666666666674,0.25,0.5833333333333333,-7.000000000000011
6645,-0.16666666666666674,0.25,0.6666666666666665,-3.1406250000000178
6646,-0.16666666666666674,0.25,0.75,2.6249999999999956
6647,-0.16666666666666674,0.25,0.8333333333333333,10.578124999999973
6648,-0.16666666666666674,0.25,0.9166666666666665,20.99999999999998
6649,-0.16666666666666674,0.25,1.0,34.17187500000001
6650,-0.16666666666666674,0.33333333333333326,-1.0,-108.62499999999996
6651,-0.16666666666666674,0.33333333333333326,-0.9166666666666666,-84.98437499999997
6652,-0.16666666666666674,0.33333333333333326,-0.8333333333333334,-64.99999999999999
6653,-0.16666666666666674,0.33333333333333326,-0.75,-48.390624999999986
