x,y,z,u,v,w
-3.3403492,4.67622185,9.48437214,-0.806526127299,0.258043198131,0.00143739686411
9.22490025,-4.02777529,0.18325749,-0.0618949265793,0.772736120517,1.40970160554
-0.145659268,7.22607136,9.04096603,-0.601383247124,0.531080978816,0.0362944260627
1.53693318,5.60871267,7.9337697,-0.783834400039,0.736366638517,0.4218510501
1.73462677,6.49519777,8.33992386,-0.673227926889,0.751163125447,0.247533773006
7.08814573,-5.56987238,-11.7388029,0.504007265756,0.294520477387,1.02555277396
-3.56274486,6.21628046,8.21718216,-0.68546566329,0.265174956635,-0.344085677429
5.86584759,0.722579539,5.13071966,-0.386164294217,1.04815939953,1.19286990984
2.25861454,2.90787911,7.25508547,-0.738431621726,0.833125244445,0.72083683659
4.43821049,2.19821835,6.46102476,-0.598094817508,0.972199601769,0.770863765701
-3.20053148,6.63242435,8.19596195,-0.76604683145,0.583372898822,0.046447634526
-1.39969194,8.54543877,9.17195129,-0.588143860194,0.457402126106,-0.145386853792
6.74893093,-6.51366186,-9.52921772,0.556854268968,0.29755282449,1.08654376938
5.44291019,0.385298848,4.74692583,-0.637066124881,0.946120767355,1.15744488763
6.37124681,0.552677155,4.9086318,-0.448493328176,0.99098580522,1.23451754132
5.73351574,0.0777838156,5.36186743,-0.529738617821,0.930907204078,1.16768568582
10.0528831,-5.87375307,-1.38811779,0.212271170128,0.624063136288,1.3172243108
6.25414085,-0.650489151,4.75964832,-0.43364511347,0.976040663026,1.0697440616
5.02829981,-8.36841106,-11.8802214,0.561649254084,0.419925011068,0.891690724061
5.82245207,0.290258825,4.8890729,-0.397118249486,1.05571229217,1.01324576812
3.5191133,-8.36571026,-12.5132484,0.813715466326,0.309010052846,0.773793411169
6.59901524,0.643448055,4.58376598,-0.436187057538,0.921663404595,1.17780736516
2.73156714,5.66831827,7.85329771,-0.607105881299,0.907253152937,0.335903641302
7.00643444,-1.77048242,3.84333873,-0.27428790719,0.931716718132,1.39078453605
6.59439611,-0.102922104,4.85247183,-0.461480814423,0.892469477244,1.38545523252
5.04642725,1.35505426,4.79183722,-0.654296741512,0.934003288689,0.941050506397
7.47536325,-5.56140089,-10.5126476,0.548142745375,0.331866297564,1.04761831191
6.0764904,0.174699366,4.97273159,-0.436699509695,0.988591210697,1.03181397201
6.05127144,-7.20512772,-9.36390591,0.746691875374,0.34679271375,0.999845812976
-1.92174935,9.00576973,7.29327059,-0.609749038418,0.471044394361,-0.25778175051
7.59084654,-0.829306066,3.67576599,-0.327576848356,0.749816111556,1.45251259466
8.86077309,-5.44732904,-4.40516186,0.31084359218,0.675452986398,1.26250683275
5.48973799,0.482504934,5.00875854,-0.479267937613,0.893867885798,1.13767033146
-0.710778117,8.91086292,6.35196781,-0.688240622159,0.712360535009,-0.143585236147
6.69607544,-2.14442039,2.05274725,-0.0638444632172,1.22556697266,1.28215958058
8.89777946,-2.65866542,1.14888215,-0.116393037323,0.926025080093,1.41598238403
3.38997722,3.72232533,7.91842222,-0.845899582399,0.85703776069,0.528160590483
8.26867104,0.103102341,4.81256819,-0.40588284133,0.88006660635,1.23486771691
1.3304677,7.36968517,8.27198124,-0.685888123992,0.793851076433,0.0487358208175
-1.81709206,7.83026028,8.33167458,-0.73918834557,0.522021651523,-0.135644383321
-4.51145506,7.9357233,8.13642311,-0.479786345713,0.0965525979198,-0.463078259661
9.12454224,-5.65761232,-5.5642972,0.240169571286,0.64629266983,1.26664895273
3.49311686,3.54845309,8.38607407,-0.881906323524,0.884272857374,0.707406371877
-1.05183423,6.45272875,9.96242809,-0.712592083683,0.483918269639,0.266689325064
3.38106728,3.48636174,8.65363503,-0.689826686463,0.893650292604,0.688078182517
7.63744831,-1.37612903,4.19824076,-0.541504289543,0.778648613376,1.29930440576
-2.93283916,6.39865446,8.88311672,-0.848476934887,0.380541682333,-0.152603728958
-3.45126057,10.5105839,6.68071461,-0.583488633057,0.438455683273,-0.279327860697
3.45644474,1.44987571,6.93657207,-0.743408712481,0.892368794609,1.05769430176
-6.10908842,7.7890687,7.04699898,-0.610697781104,0.0839113594157,-0.519556644387
5.16597033,-8.34698486,-13.7480335,0.583397050891,0.3028434152,0.915042246072
-7.56582689,6.60182953,6.52226114,-0.48755838322,-0.00833171933811,-0.632719217595
3.00160527,3.72454977,8.59416199,-0.799396914466,0.97136952878,0.857043797371
-2.39003801,8.25842857,9.99021053,-0.561435328881,0.439070772368,0.0336978053349
1.2871933,5.56881285,7.40476227,-0.792904825414,0.882933510976,0.367542937061
3.38428235,3.27460623,8.42896271,-0.791691126454,0.670101161611,0.699432077231
1.63371015,4.21990395,7.58814001,-0.828809178234,0.779981179871,0.364744603565
2.82859135,3.78244853,8.07451439,-0.831735722484,0.790214390767,0.644499615289
6.06173563,-0.284228742,4.14621639,-0.58651814308,1.00252808821,1.24603975729
3.44451308,3.57058382,8.72737885,-0.811304307023,0.828814803201,0.723154419324
3.87133598,3.89537835,8.1771307,-0.854669761782,0.843434167827,0.677822862078
9.96817303,-4.13758802,-2.44844317,0.0929517478934,0.56221139256,1.43176926621
-0.151532322,7.75648594,8.86267757,-0.643979824474,0.656981299887,0.0699466415196
8.26460838,-2.22724557,-2.48592401,0.0268416779763,0.570209796499,1.59964887207
0.0845011696,6.14853239,8.38159084,-0.695226970449,0.803714370878,0.317896047737
8.51515293,-0.425702512,4.13107347,-0.481868829413,0.816959960243,1.2844703032
1.4241724,5.24639082,6.87356997,-0.897547731859,0.944368675621,0.174098214564
2.96431851,3.90095329,7.99503851,-0.835068499513,0.81177930663,0.705430971083
8.37181568,-4.34856367,-2.66765332,0.117241242811,0.672351838247,1.49062952191
3.92770863,3.73214149,8.58671093,-0.8259039201,0.71799154959,0.723678535802
5.76151848,-6.12569904,-10.9027996,0.756749920942,0.355888674444,0.971411384525
3.55184197,3.82912159,8.68945122,-0.71349558602,0.797575066722,0.720812363705
2.09858894,3.87869406,8.6435709,-0.702483210227,0.791220858877,0.441964522845
0.293169737,6.66434622,9.4228878,-0.654509522472,0.678909117033,0.262401792729
-2.65215421,6.80564165,9.59692955,-0.689145429146,0.494957484332,0.099363240576
-1.97305024,9.53122616,7.97733164,-0.574519660275,0.425961108838,-0.19176075382
3.6470921,3.08375454,8.60711288,-0.803806236431,0.815061742341,0.652317993543
8.72565842,-0.870919287,3.41919279,-0.410659797142,0.969408404282,1.21388402805
5.46588659,-0.272689134,4.23697042,-0.537041851205,0.770145956792,1.47935378323
6.90671349,1.00264883,5.49839592,-0.653099933494,1.0084819449,0.987363315645
8.98999119,-2.00720096,3.06596994,-0.294349448976,0.68452855017,1.40378209751
-6.25343513,11.0138311,1.14384818,-0.245431748961,-0.223214458277,-0.750298623596
10.0975857,-5.75086689,-1.74821234,0.155768696426,0.804855292815,1.25849981892
2.76017928,4.15136003,7.80242634,-0.750264028978,0.835903630694,0.600838117222
8.93962955,-2.94783711,1.68027425,-0.0715258061486,1.0332329395,1.29062168607
-6.03027487,9.61153316,1.74902189,-0.374869710291,-0.110240840123,-0.840129050452
4.00467873,3.90617752,8.74106979,-0.704141319025,1.03070960167,0.646565742739
1.9075408,-8.56546783,-13.0761356,0.842851796579,0.252778552315,0.824128574581
6.47322512,1.82493258,6.45716906,-0.57242077755,1.03868773006,0.967173720305
2.65945745,3.70377874,8.50179863,-0.711099355337,0.803891092162,0.699653423968
3.09597182,4.01347351,8.16239834,-0.728451903292,0.889228977482,0.634294229801
9.30957222,-4.15552473,-3.63485432,0.46907470569,0.552445273166,1.34721543288
3.81904006,4.13692808,8.72893333,-0.644834819489,0.889949721854,0.652642386257
3.19910169,3.76517105,8.38540649,-0.781884782128,0.924198906686,0.718515831823
1.52298832,4.45071507,8.03633499,-0.926556136883,0.657259190377,0.394391468567
10.1080647,-4.74093437,-0.665943205,0.0638922278508,0.754400358238,1.35742449705
-7.52102804,8.70985889,2.92058277,-0.452871442801,-0.00946026688174,-0.731858430485
5.75576591,0.124484256,5.75125504,-0.412052783912,1.06359398339,1.15635414126
2.28564715,3.76082492,8.07728577,-0.768702425521,0.793064575552,0.365666625519
3.26959944,3.14049983,8.30184555,-0.76918142463,0.749115027835,0.545886117609
-6.08806276,5.33274698,8.78940868,-0.650249176588,0.0923977271215,-0.363116767464
8.06354618,-0.823158324,4.99593973,-0.539045970343,0.90915276104,1.13034980023
-2.34210157,8.75372505,8.53796005,-0.56225993731,0.282322004541,-0.296827428826
-1.43630385,7.89454746,8.76748657,-0.787162199079,0.485237786423,0.0394383034325
-0.840908289,8.82873249,8.58869934,-0.688741730811,0.493578897906,-0.102199563453
8.62906933,-4.23828459,-7.35940409,0.299344774356,0.420363789522,1.3185664269
-5.82218075,6.75929832,6.26107264,-0.506990680456,0.0198517902342,-0.693516894868
3.7898252,4.30280113,8.63694477,-0.68447715016,0.854227966591,0.699975939911
-0.630209982,5.65656185,9.01808357,-0.779556275622,0.630955335887,0.245684874624
1.84401357,5.48973036,8.42464447,-0.754958828722,0.772876856983,0.296872709812
-5.81194878,8.36453629,7.74319363,-0.621936310522,0.343032747731,-0.273871076267
-3.4887383,9.78633118,8.06532001,-0.519674212084,0.202408061756,-0.439178631649
8.4216671,-5.06566906,-4.91180086,0.310895971746,0.482341343768,1.3812754969
2.62036896,3.72199416,8.13808918,-0.822518604167,0.816697902004,0.665101923884
3.94924688,4.02615261,8.65004921,-0.797507347892,0.847255728841,0.770087702022
3.22380066,3.52359653,8.65281296,-0.769201823157,0.886136967229,0.606746573151
10.0291147,-3.13550043,3.50427508,-0.223379407767,0.820227542191,1.22039431805
3.93369579,3.01703119,7.872015,-0.766949189545,0.951092473755,0.598735074588
6.88848495,-6.47219563,-8.0222578,0.41516902323,0.59893871765,1.17661520897
3.65693283,4.02839375,7.82571888,-0.722574657376,0.910024197856,0.575557739418
6.37962198,-6.89194107,-9.08795261,0.698545957754,0.483020887394,1.06130079868
4.22248411,3.87819457,8.17126751,-0.790144228391,0.789943355037,0.743444119831
0.322063386,8.58552074,8.39475441,-0.663664429294,0.647690099896,-0.0313624792517
5.24390697,1.80502939,8.23062992,-0.626307530284,0.946958753795,0.952040767299
4.17144537,3.19047093,9.16704178,-0.783413489946,0.844945904499,0.923700733497
2.07462358,4.48447514,7.3055563,-0.884355585029,0.722572860808,0.417393754972
9.12290192,-4.06848478,-6.05032158,0.309207739966,0.468346454233,1.33806921482
3.67696357,3.76214027,7.96481514,-0.799448640638,0.895367629312,0.5854541153
8.46069431,-5.54013824,-5.0750823,0.5149730511,0.546910038089,1.29057322152
-4.04104519,10.1929216,5.78575802,-0.51286091067,0.160184973673,-0.538347501269
5.6098752,1.98267591,8.34576321,-0.68754116925,0.731521226533,1.03933349448
9.23702526,-2.53697443,0.753510416,-0.15140900036,0.873237639509,1.4352661137
3.22741294,3.61263943,8.28486633,-0.697168022584,0.769462416338,0.632896794388
-3.18305779,10.9357224,5.26902628,-0.621669033682,0.370121840692,-0.420690221554
5.4806385,2.54937625,5.99832106,-0.537979295835,1.22629457179,0.819131085299
7.53235388,0.969750464,5.86990166,-0.582369531929,0.978569556314,1.0851287105
0.0329026133,6.55398607,9.20227337,-0.918709853017,0.649406704076,0.167023791693
6.10288334,3.30272412,8.73959541,-0.718485156503,0.812377996699,0.862027662682
-1.26122296,9.82240677,7.82818747,-0.686053418894,0.513553997527,-0.273140499966
-4.4177618,9.28135872,7.22701979,-0.639532314757,0.251381404567,-0.443823823139
-6.00090504,7.82056046,5.83918524,-0.303656640021,-0.1644530063,-0.761651785781
9.32439518,-2.88760185,-0.360682666,-0.175613133727,0.832755162239,1.50531970124
-0.0058376044,6.5596385,10.2355213,-0.954593561352,0.713487587017,0.296736988764
-3.61000896,7.88833141,10.3193865,-0.645219423949,0.283928791395,-0.0658895184285
0.568967402,6.56521797,10.3668537,-0.795990141314,0.737394884661,0.248420426641
4.91235828,1.5831809,8.27524376,-0.876309085481,0.778411434388,0.869996407218
-5.86060429,7.40350008,7.66683054,-0.703225331613,0.154821382439,-0.48660209495
-5.41811323,11.5822926,5.20026302,-0.460826848892,0.133846630435,-0.502894165485
0.420361429,4.57321882,9.9442625,-0.845982395604,0.768351437192,0.5751559232
-7.98054409,7.6312623,4.59368706,-0.376203137641,-0.171151983464,-0.783999860695
7.14487934,-6.94208241,-9.83627892,0.460691617088,0.452981545118,1.18076018421
-8.86872005,6.15291023,3.65256596,-0.193278324524,-0.235271641251,-0.893818036398
-0.058385469,7.00198936,10.9415817,-0.82299858711,0.77498850817,0.419999010933
-4.34428978,9.49183941,9.56581402,-0.476805745635,0.219378901147,-0.253507721305
-1.6954211,8.34937477,8.02943325,-0.782895329944,0.603261638621,-0.0134488643446
0.227642134,5.60347414,10.2183857,-0.869942804274,0.564347356224,0.271246401871
-1.49729228,6.68516874,8.11285782,-0.823266436071,0.53322612155,-0.0658779738784
-0.319659978,6.37817144,9.73787308,-0.831547419756,0.597097530071,0.259760882924
3.17587471,3.35640621,7.84083605,-0.901084558316,0.912753627642,0.733899673337
0.209871948,6.40530729,10.5507679,-0.890951292179,0.67885065908,0.269202529934
0.364844322,6.66298199,9.98268986,-0.985004374431,0.632304429733,0.299318013521
9.40614605,-1.72731256,3.04069495,-0.399732602709,0.710421033484,1.39356487927
-2.50402498,9.73474312,8.52206516,-0.603446925682,0.398658338238,-0.241033482303
7.23322058,0.108165175,3.63586044,-0.572559888549,0.651718897107,1.50995795723
-2.45956397,8.68764591,8.87994862,-0.652900979688,0.553376675768,-0.0344697263217
6.00810432,2.58346963,8.24382305,-0.823105060467,0.771477790757,0.905216888074
-1.9565177,8.20519352,6.72869873,-0.885382938236,0.633015587065,-0.2290615379
-0.218758255,6.53882027,9.90912342,-0.843213879782,0.600260274821,0.32977728687
7.81730986,-1.43115568,3.09775043,-0.426316667721,0.863697759291,1.44681043387
0.531809092,6.13237047,10.4784021,-0.958477948758,0.566758269569,0.297753326232
8.25249767,-4.51056099,-6.69098711,0.550353854751,0.50948922031,1.28105831145
0.619103134,6.47873783,10.5346708,-0.831718997296,0.618460273277,0.282431413361
-0.541895568,6.47896051,9.49611568,-0.691923163071,0.593567558374,0.0351252039107
-2.12000012,8.78124428,9.75910664,-0.624728240537,0.451236059512,-0.0708165138247
-5.04205942,8.26569271,9.35857868,-0.580626209155,0.285174716284,-0.216422287918
-3.97794676,10.5917702,6.74505329,-0.488673849506,0.138546302299,-0.459310991344
0.399161041,5.94470549,10.2183313,-0.906250197758,0.705128035587,0.224280482064
6.41556025,2.72883296,7.29025459,-0.79064974291,0.927803612381,0.843294490053
2.81757998,2.53513956,8.75331306,-0.819697469236,0.709004675296,0.949813018286
3.89033461,4.5741868,8.39030552,-0.921744260825,0.87996405229,0.560863892099
7.12048006,0.660367668,7.69122362,-0.673493781446,0.719808996812,1.0544379751
-6.72308159,9.44752026,-1.71465576,0.00221556630727,-0.612319290187,-0.712341526683
9.84017658,-2.35576797,3.00007105,-0.300209439824,0.989111413225,1.19001491816
-0.139712483,6.83324146,9.31340599,-0.780685445014,0.59704082591,0.224174173392
7.78725863,1.08750451,5.93320084,-0.518398589827,1.08739505363,0.963988053278
-6.91032171,8.44070244,-1.56219864,-0.0850791432444,-0.513165150816,-0.846915920936
1.08654654,7.3935895,10.3955278,-0.829453798406,0.825197697982,0.256000896587
4.9420228,-7.29842281,-9.45637798,0.763253024663,0.431300325572,1.11711473362
3.85657692,5.46968699,9.31089592,-0.794564153311,0.895122542219,0.56732330608
-0.0154563114,6.39309645,10.2895241,-0.707926087834,0.632374185743,0.272466544947
0.243618906,6.87877941,9.82015324,-0.781334070034,0.641319412822,0.267418208529
10.1977978,-1.78915608,1.74724996,-0.0155850095369,0.69846289859,1.43428869009
1.131778,7.07696152,10.3998308,-0.769731163583,0.679601308815,0.257318027038
0.134957895,6.84706974,10.2790213,-0.834701026608,0.713909967516,0.308630078825
-1.94764292,6.4851613,8.69732571,-0.906905752396,0.428684259193,-0.0249427972692
9.46512794,-1.58940017,4.20073605,-0.397354445709,0.904745150092,1.18409043215
-8.64386368,8.06206036,-0.141368508,-0.133396532002,-0.339674274975,-0.878732323492
3.69008756,3.97614145,9.1956768,-0.654704760165,0.972956491368,0.699257318269
-0.639913917,6.34306479,8.63720608,-0.779489209117,0.579450286235,-0.0509358006721
0.212415546,5.74257517,9.54593563,-0.841965425796,0.626370805819,0.134455580188
-8.11412716,5.3599925,6.82919455,-0.420305250296,-0.0793429615605,-0.678037600013
5.40220022,2.5563395,8.49396038,-0.851742725614,0.873930644024,0.732146677973
-4.27462482,9.30752945,6.87053299,-0.460407651419,0.00873891557988,-0.589307784611
-4.24452066,9.23865414,8.32224464,-0.702737927136,0.233510082783,-0.267339537588
-3.32398295,10.1691236,7.65132618,-0.627922232729,0.22068748507,-0.390496841796
9.11200047,-2.40777206,-1.87676251,-0.0811862504814,0.55895286296,1.60716700968
-7.22321749,6.3169055,3.08815646,-0.220815618828,-0.264355041739,-0.994870032218
0.968340516,7.08820677,10.4926901,-0.802231758918,0.635077511831,0.306249698573
-3.43863368,7.60816717,9.23130608,-0.709223899303,0.411217938256,-0.117311122334
-1.02657855,7.91945028,8.80878067,-0.762357435778,0.522379943755,-0.0765268420471
-7.79904175,9.19663239,6.23349953,-0.433599179624,0.100924307996,-0.5240240158
-5.21718168,10.0259504,5.93144131,-0.394300294372,-0.0799111939298,-0.696562231795
8.80261898,-2.8720808,0.73742491,-0.152031891156,0.690224016608,1.57791947404
-0.472206533,6.42585087,9.84754944,-0.811662882641,0.626281549566,0.266072318562
0.68432188,6.82766771,10.7398109,-0.92016782099,0.648273289224,0.358580658097
0.198414549,6.55679989,10.0809956,-0.829202674633,0.720337684913,0.182650638206
8.48709393,0.0881928876,7.5417099,-0.582058768532,0.881392649594,0.923428965238
0.771836519,6.29352522,9.33673859,-0.895720579963,0.785827424304,0.201037267407
7.93611383,-3.84948182,-3.04131317,0.10550627956,0.807445044827,1.48911835202
0.690216601,7.00081825,9.27501965,-0.836364680169,0.674960320544,0.210530559316
8.57266521,-4.72664642,-4.56005907,0.44368651138,0.676544053587,1.35809759496
0.939388514,6.48826456,10.2045984,-0.93974999473,0.603065989215,0.352723115072
-2.13043618,10.4886742,7.71098804,-0.636368917681,0.367267782593,-0.324005023588
2.57481694,5.15927219,11.0203428,-0.775594133204,0.83487709022,0.551293416764
1.01062822,6.11625242,11.8513422,-0.881749433992,0.712771820634,0.526364724527
-1.30074525,6.70813131,8.04042435,-0.895143753478,0.464174878565,-0.00851864806652
9.55369186,-2.05551434,-0.53915441,-0.119871648043,0.6049021186,1.59540174379
0.409978867,6.72770786,9.46068764,-0.915148061758,0.681714793998,0.227563914977
9.65477657,-3.10966992,0.221058518,0.0841845654631,0.747867557683,1.50836830514
-5.67735529,10.1699543,3.33075905,-0.350083102481,-0.178464091143,-0.766386152785
2.70919323,4.54249477,11.4828358,-0.837414469082,0.629793036936,0.646835880185
7.72187805,0.884969354,5.58605719,-0.628735703509,0.923463966222,1.12203618425
0.432349205,6.20890141,9.88757896,-0.781286092058,0.615947046485,0.240221073422
-5.2836051,11.6752043,3.29638052,-0.49170601321,0.023932765325,-0.62356765795
3.0128665,6.77641344,8.25529003,-0.746354024445,1.01834303641,0.405158302778
4.8046999,4.46153975,9.19684696,-0.842620328109,0.871009238171,0.695416989541
-3.32582021,8.5565443,9.23670483,-0.862206993267,0.420538590725,-0.138917964521
3.10430264,6.09441042,11.2861605,-0.862414710687,0.673774725032,0.506270180439
-3.71419597,11.1883984,6.3106904,-0.614983984728,0.214038378694,-0.528799095375
-6.51846457,9.69089603,5.08431005,-0.472568450887,-0.0355635487292,-0.693151544693
-6.65742731,6.63967085,2.45990896,-0.0242326381015,-0.479314361237,-1.04271840404
7.65298033,0.434768319,4.87792683,-0.691351801145,0.909482292151,1.23641355628
-3.46758628,8.84381962,10.7039719,-0.881912686367,0.505518472547,-0.0334492715593
-5.81251192,8.57597256,9.52812862,-0.524182418512,0.0833010125106,-0.350868383192
-2.45300007,8.93429184,10.6431322,-0.805948568285,0.524408905785,-0.0865519018872
1.34756732,4.31496334,10.7169542,-1.00078423609,0.671333868896,0.444442175998
-8.09637642,7.54249334,5.31852341,-0.479109494799,-0.0826692586486,-0.759553432401
-6.84223795,11.4981432,2.97856307,-0.292303150069,-0.181989166124,-0.677879646442
-2.71587682,7.17068052,11.384923,-0.817897725688,0.618837124693,0.209711908967
-8.80139446,6.48002911,1.24411428,-0.0422323585309,-0.449459815174,-0.997733022894
8.46465683,-4.91915703,-4.88758516,0.217028076033,0.634141291648,1.46716165612
-8.85914898,4.80541945,-0.0969428271,0.225623618364,-0.491485196353,-1.08767318473
-3.07888699,9.52257729,11.8818951,-0.78397538781,0.574404460733,0.0977579936371
-5.90721273,9.88575649,8.13534737,-0.351863303545,-0.011470907346,-0.506926552622
-4.46758795,10.0861025,7.42176151,-0.688961532286,0.326205380828,-0.299054465093
-2.98145986,7.44063425,10.5537958,-0.831642472077,0.413484401694,-0.0804903896381
-4.39835739,8.18660069,7.20855379,-0.713994571942,0.267434546599,-0.404997574687
-3.29567194,8.25351334,10.1122093,-0.751168916169,0.406446734133,-0.0491765674221
-0.369478971,6.42734194,9.75693512,-0.966950010226,0.723593359255,0.309624693333
-3.07340407,8.6055069,10.8686285,-0.850482198267,0.493612511897,-0.0839047709323
-3.27836251,8.63571072,10.485652,-0.94328511017,0.423799036664,-0.0199598976659
7.14475822,1.00537348,7.6492095,-0.778575750802,0.729669350448,1.05315484629
-4.59790039,10.722332,7.12751532,-0.507696903109,0.126866237552,-0.497070603785
4.35994577,2.45115805,8.45134163,-0.910717362779,0.584768414688,1.06009656913
-4.7314105,10.2858963,8.22173309,-0.554498503829,0.300729357361,-0.307192770308
2.59746909,5.24351358,10.9019938,-0.973845305696,0.642823685183,0.521942674738
-5.06256151,9.97150898,5.30457973,-0.761383771065,0.311671074582,-0.515895113691
-3.24371481,8.41431618,10.5321703,-0.766936870225,0.405024335522,0.0112296221319
5.42664003,1.84496391,7.74560881,-0.807168303926,0.858204299754,1.02597294618
-3.04704833,7.97065639,10.9016514,-0.934938776344,0.414374767701,-0.0591639691762
9.64106941,-2.31962967,-1.35554707,0.153105166446,0.656895064648,1.55857994385
-2.53229308,8.44956589,10.9083643,-0.838284194881,0.434430149827,-0.0705886443713
-3.01490855,8.29194641,9.02417755,-0.624350164676,0.372314426709,-0.278527200619
-4.31155729,10.026844,8.96548939,-0.539132943458,0.212922076683,-0.345365256947
-6.94021034,8.93130398,8.03950119,-0.426977608853,0.0690852852652,-0.482234464044
-5.56095505,10.5405588,4.59006977,-0.347719549542,-0.170928229006,-0.687371388277
-2.97169375,8.29783154,10.4002037,-0.878605943526,0.544237189484,-0.112237748395
3.06187105,5.92631006,9.71286678,-0.972894563259,0.770297547519,0.457614499096
-0.385291308,4.95774221,11.4882565,-0.8702490816,0.582814390909,0.530553596435
0.246643573,7.4939456,9.76072025,-1.00218264999,0.67539244849,0.184000138419
4.1780777,3.25362611,10.9143209,-0.873174898668,0.655225288855,0.670618225492
-6.19285536,6.48570919,-3.96968269,0.288131696846,-0.962758441863,-0.470094714359
7.94826889,1.4373976,6.89779139,-0.689191525004,1.01144039426,0.876826352546
-2.9789772,8.62714195,9.58054829,-0.727680411235,0.364292404324,-0.0707951581982
5.29204178,4.97239971,8.83572006,-0.785369230088,0.97035759611,0.589962489088
-6.64102316,5.86973095,-4.28832054,0.231526503864,-0.846387232835,-0.589094436877
-2.05400062,10.0542812,10.7650728,-0.835465011579,0.596796797509,-0.0464949553112
7.44169235,-5.286026,-4.68558407,0.540218219926,0.651333191181,1.43494204714
0.712164283,8.46026421,10.7821875,-0.868484018221,0.700057122304,0.230348603115
-2.61101747,8.41556358,10.6544609,-0.675912608243,0.447238673359,-0.0656694763416
-2.66058874,8.82936859,10.2451868,-0.761605363761,0.405005284956,-0.0317895394877
9.3176775,0.901564121,6.63115549,-0.427114839339,0.720517993986,1.16225350207
-1.8096472,9.21145725,10.7490215,-0.789510863499,0.46091153673,-0.0605368290431
-2.93639421,9.08172321,10.7938967,-0.79717903588,0.481295798177,-0.0217297819946
-5.13421488,7.6518364,7.95200396,-0.783074574978,0.194738620549,-0.361875003553
7.2852025,1.83348036,8.02423382,-0.742916164259,0.902456617213,0.847813466797
-8.46998978,6.20908451,-3.13299489,0.226037308502,-0.638926529315,-0.698576793482
1.056422,7.31186962,11.0986738,-0.735284864287,0.804664867356,0.332607745772
-3.43847156,8.05022335,7.78354836,-0.70343174973,0.328530403811,-0.395451821939
-2.88938046,7.74468422,9.39998055,-0.801560783742,0.437085990391,-0.201860567978
-9.12159634,4.72259903,3.76435208,-0.10020100298,-0.26455597177,-0.954530900714
1.91789746,5.58670759,10.4814901,-0.985253049312,0.735397294121,0.337708991637
-5.6962595,8.77025032,4.16325617,-0.285130515912,-0.304623861153,-0.854414798914
-6.61545277,9.63968945,6.83135319,-0.555024176263,-0.0197435681108,-0.522555968869
-5.45938969,10.4588223,5.72244501,-0.503096136028,-0.0691714060797,-0.634390581425
7.74035501,-0.115967877,4.11414242,-0.637081422439,0.642638355346,1.46618717333
-7.26280689,4.7064538,-1.05240846,0.231071408193,-0.60399992626,-1.12309037903
-2.08525968,9.05858994,11.0132265,-0.817277663952,0.419195903032,-0.0186685936746
-5.85803652,8.72472095,8.22720528,-0.575460489509,0.184604090934,-0.410112548253
-3.75714564,9.38246536,7.94329405,-0.686269953396,0.258531479504,-0.376533853096
-8.99951077,9.10556889,3.8826232,-0.199623761805,-0.152582852417,-0.725881565972
-6.3476634,9.13387012,2.89064312,-0.194871241449,-0.406707978036,-0.924518807981
7.29199696,-0.0665703416,6.06796503,-0.620621078765,0.779429649697,1.24468801137
-3.35618258,8.40350628,10.2373667,-0.722648247132,0.431564506541,-0.0459527545096
-2.77359891,8.87438011,11.4157476,-0.912189858353,0.446991748527,0.0136065018583
-2.86356211,8.85632801,10.1505232,-0.796206515409,0.503974875676,-0.129779650284
5.83257341,3.31574678,10.3484573,-0.815792683303,0.82882059927,0.574486498634
-2.59578276,8.8225317,9.48907566,-0.886748960453,0.561052114623,-0.106566153847
7.27648497,-0.470677614,2.81852007,-0.481603057198,0.967898544382,1.47889754599
-2.44810271,9.06673336,9.48220539,-0.826331850709,0.429720095835,-0.0896457354423
9.40854549,-1.85367906,0.979162335,-0.0375851372938,0.846920567416,1.52913366293
-2.6442976,8.39217758,10.8697653,-0.955612755148,0.416410705332,0.0106653078839
-4.36258125,11.3132534,6.03605223,-0.547411312495,0.0706675345364,-0.564050500184
-0.418782443,7.99911785,12.4422865,-0.811221087451,0.679660456521,0.219848274717
-2.29600239,8.49846649,13.2059469,-0.874297625012,0.559777391185,0.209674011553
-4.47674942,7.95103359,7.34537363,-0.787326921859,0.200159649543,-0.351155327099
8.09148788,0.349819124,5.08936691,-0.630230757768,0.656898695212,1.35023939814
-2.98922157,8.83864307,9.75351334,-0.884759769935,0.446968618255,-0.0607790116854
9.04836369,-0.102538519,5.422997,-0.381065801485,0.831570181624,1.24778328325
-6.54972172,8.79642773,0.113901846,-0.0971558360854,-0.567061285269,-0.940032777658
-0.510258257,6.6623497,13.2553234,-0.869637911803,0.501390587155,0.310008481851
4.79764748,4.1785531,9.05174065,-0.899893295061,0.820240925549,0.730031599405
-2.50654507,8.18809319,10.1713343,-0.776669865407,0.438290141879,-0.0788167319764
-6.78472042,11.0963373,0.676534593,-0.299360439248,-0.33729452673,-0.767380135821
0.0845518559,10.1165886,9.15361404,-0.801773318744,0.765663531641,0.0895602728345
1.43352187,7.40888453,11.1246061,-0.938642854678,0.699703685082,0.344818456665
-6.32976627,9.70036983,8.23071098,-0.734383324272,0.191455779006,-0.39067168417
-0.216600716,8.31513023,12.5829744,-0.899315003518,0.51169355513,0.194669312077
