Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,ASIN/ISBN (Product Code),Category,Survey ResponseID
1/12/2022,7.99,1,PA,"Chewies for Invisalign Aligner, DLENP 2 Pcs Y-Shaped Orthodontic Munchies Chewies for Invisible Aligner Seater(Purple-2Pcs)",B09P4NNBLC,TEETHER,R_037XK72IZBJyF69
1/12/2022,5.99,1,PA,"JES Orthodontics Pink Chewies for Aligner Trays, Bubble Gum Scented, 3 Chewies per Bag",B014TEIDNI,HEALTH_PERSONAL_CARE,R_037XK72IZBJyF69
1/20/2022,10.99,1,PA,Microplane Colossal Foot File - Black,B00R6P72JO,FOOT_SCRAPER,R_037XK72IZBJyF69
1/20/2022,11,1,PA,"Speed Stick Anti-Perspirant Deodorant, Unscented 3 oz (Pack of 3)",B009FESE7S,BODY_DEODORANT,R_037XK72IZBJyF69
1/20/2022,21.24,1,PA,"DAYBETTER Tuya Smart Light Bulbs, RGBCW Wi-Fi Color Changing Led Bulbs Compatible with Alexa & Google Home Assistant, A19 E26 9W 800LM Multicolor Led Light Bulb, No Hub Required, Light Bulbs 4 Pack",B08THDWFBL,LIGHT_BULB,R_037XK72IZBJyF69
1/20/2022,8.99,1,PA,"Hair Brush,Detangling Hair Brushes, Detangler Curved Vented HairBrush for Women Men Black Natural Curly Wet Dry Thick Straight Long Hair, Afro American Type 3a-4c, Comfortable Grip ,Easy to Clean",B09BKN42CY,HAIR_BRUSH,R_037XK72IZBJyF69
1/20/2022,7.34,1,PA,"Amazon Basics 5-Blade MotionSphere Razor for Men with Dual Lubrication and Precision Beard Trimmer, Handle & 2 Cartridges (Cartridges fit Amazon Basics Razor Handles only) (Previously Solimo)",B07MXXR5P6,MANUAL_SHAVING_RAZOR,R_037XK72IZBJyF69
1/20/2022,21.95,1,PA,"Eyeglass Cleaner Lens Wipes - 400 Pre-Moistened Individual Wrapped Eye Glasses Cleaning Wipes | Glasses Cleaner Safely Cleans Glasses, Sunglasses, Phone Screen, Electronics & Camera Lense| Streak-Free",B072JBNB4D,HEALTH_PERSONAL_CARE,R_037XK72IZBJyF69
1/20/2022,19.97,1,PA,"Liposomal Vitamin C - The Only 1500mg Per Capsule (NOT 2 Capsules Per Serving) DNA Verified & Potent Vit C – Swallow or Pour Powder into a Drink, All Natural Vegan Friendly, Non-GMO, Gluten & Soy Free",B08738DFTC,VITAMIN,R_037XK72IZBJyF69
1/20/2022,23.94,1,PA,"Portzon 10 Colors Options Compatible with Set of 2 Neoprene Dumbbell,1-15 LB, Anti-Slip, Anti-roll, Hex Shape",B089LS1N1N,DUMBBELL,R_037XK72IZBJyF69
1/20/2022,16.85,1,PA,"Glad for Pets Black Charcoal Puppy Pads 23"" x 23"" | Puppy Potty Training Pads That ABSORB & NEUTRALIZE Urine Instantly | New & Improved Quality Puppy Pee Pads, 100 count",B01LWS9514,DISPOSABLE_INCONTINENCE_SURFACE_PROTECTOR,R_037XK72IZBJyF69
1/20/2022,33.54,1,PA,"True Temper 1603400 18 Pusher Poly Snow Shovel, Inch, Yellow",B008DNA57O,SHOVEL_SPADE,R_037XK72IZBJyF69
1/25/2022,30.99,1,PA,"SAMODRA Self Cleaning Bidet for Toilet, Ultra-Slim Single Nozzle Bidet Attachment for Toilet with Adjustable Water Pressure, Fresh Water Non-Electric Bidet，Minimalist Bidet Ease of Use",B08QHT9CTG,FAUCET,R_037XK72IZBJyF69
1/27/2022,15.65,1,PA,"Mayfair 000 Westport 844EC Toilet Seat, 1 Pack Round, White",B00004T15Q,TOILET_SEAT,R_037XK72IZBJyF69
2/2/2022,11.95,1,PA,"Coty Vanilla Musk for Women Cologne Spray, 1 Fl Oz",B000RGGOCU,PERSONAL_FRAGRANCE,R_037XK72IZBJyF69
2/2/2022,23.99,1,PA,"Half Gallon (3.5 lbs.) Spicy Napa Cabbage Kimchi [Vegan, Gluten Free, Non-GMO, Probiotic] by Choi's Kimchi Co. Made in USA.",B084Q4NPPN,PICKLE,R_037XK72IZBJyF69
2/2/2022,11.33,1,PA,Clorox Disinfecting Toilet Wand Refill Heads 6 ea (Pack of 2),B00DWGBJ7C,CLEANING_AGENT,R_037XK72IZBJyF69
2/2/2022,8.24,1,PA,"Natrol Vitamin B12 Fast Dissolve Tablets, Promotes Energy, Supports a Healthy Nervous System, Maximum Strength, Strawberry Flavor, 5,000mcg, 100 Count",B00C43H9KU,VITAMIN,R_037XK72IZBJyF69
2/2/2022,14.99,1,PA,"SUNTECH Paper Towel Holder Under Kitchen Cabinet - Self Adhesive Towel Paper Holder Stick on Wall, SUS304 Stainless Steel",B082WYTH3G,PAPER_TOWEL_HOLDER,R_037XK72IZBJyF69
2/2/2022,10.92,1,PA,"Clorox Healthcare Bleach Germicidal Wipes, 150 Count Canister (30577)",B078MVPF95,SURFACE_CLEANING_WIPE,R_037XK72IZBJyF69
2/2/2022,6.95,1,PA,"Konex VegeBrush - Fruit and Vegetable Produce Cleaning Brush. Vegetable Scrubber with Beechwood Handle. Mushroom, Potatoe, Carrot or Corn Cleaner.",B07VQLZG9W,CLEANING_BRUSH,R_037XK72IZBJyF69
2/2/2022,11.88,1,PA,ETUDE HOUSE Wonder Pore Freshner 250ml (8.5 fl. oz) | Refreshing Pore Care Toner with Upgraded Peppermint Vinegar that Cleanses Ultra Fine Dust,B0885VXN6T,ASTRINGENT_SUBSTANCE,R_037XK72IZBJyF69
2/2/2022,13.99,1,PA,Cutting Board Oil (12oz) by CLARK'S | Enriched with Lemon & Orange Oils | Food Grade Mineral Oil |Butcher Block Oil & Conditioner,B00FE72UQ6,CUTTING_BOARD,R_037XK72IZBJyF69
2/2/2022,10.67,1,PA,"Nongshim Soon Kimchi Noodle Cup, 2.64 Ounce (Pack of 6)",B01FO3KLLU,PACKAGED_SOUP_AND_STEW,R_037XK72IZBJyF69
2/2/2022,6.99,1,PA,"Cliganic Premium Cotton Rounds for Face (200 Count) | Makeup Remover Pads, Hypoallergenic, Lint-Free | 100% Pure Cotton",B07WMXJG1C,COTTON_PAD,R_037XK72IZBJyF69
2/5/2022,12.84,1,PA,"NUTRO NATURAL CHOICE Small Breed Senior Dry Dog Food, Chicken & Brown Rice Recipe Dog Kibble, 5 lb. Bag",B01MTCOI2A,PET_FOOD,R_037XK72IZBJyF69
2/8/2022,16.88,1,PA,Betterdecor Feng Shui Chinese Mandarin Yuan Yang Love Birds Statue Figurine Home Decor Gift for Romance and Love (Brass),B07V3GKS77,FIGURINE,R_037XK72IZBJyF69
2/8/2022,14.99,1,PA,"Feng Shui Money Frog Chinese Coin Money Toad Three Legged with Coin, 4 Pieces Chinese Knot Lucky Coins Feng Shui Red Tassel Hanging Fortune Coin, Red Blessing Bag for Attracting Wealth Success",B08PFKDQCK,HOME_FURNITURE_AND_DECOR,R_037XK72IZBJyF69
2/8/2022,14.99,1,PA,Paradise Red Horizon Capiz Lotus Tea Light Holder,B00479Y8HG,CANDLE_HOLDER,R_037XK72IZBJyF69
2/8/2022,28.99,1,PA,PACEARTH Gymnastic Rings 1100lbs Capacity with 14.76ft Adjustable Buckle Straps Pull Up Exercise Rings Non-Slip Rings for Home Gym Full Body Workout,B0725P27CP,SPORTING_GOODS,R_037XK72IZBJyF69
2/8/2022,19.99,1,PA,"Softlife Fluffy Soft Round Bedroom Rugs 4 x 4 Feet Shaggy Circle Area Rug for Girls Boys Kids Room Nursery Princess Castle Living Room Home Decor Circular Floor Carpet, Grey",B0716R9CK2,RUG,R_037XK72IZBJyF69
2/8/2022,27.99,1,PA,JSVER Case for Meta Quest Hard Carrying Case for Oculus Quest 1 VR Gaming Headset and Controllers Accessories Portable Travel Storage Case for Meta/Oculus Quest with Shoulder Strap (Black),B07THTLDWB,VIRTUAL_REALITY_HEADSET,R_037XK72IZBJyF69
2/8/2022,36.99,1,PA,"AMVR Resilient Facial Vent Soft Interface Bracket & Anti-Leakage Light PU Leather Foam Face Cover Replacement Pad Custom Comfort Accessories 7-Piece Set for Quest 2 (Black,7-in-1)",B08ZMYF69S,VIRTUAL_REALITY_HEADSET,R_037XK72IZBJyF69
2/8/2022,14.49,1,PA,"Lefree Silicone Toilet Brush,Household Toilet Bowl Brush and Holder Set,Toilet Cleaner Brush,Wall Mounted Toilet Scrubber Without Drilling",B07W6SSJ1N,CLEANING_BRUSH,R_037XK72IZBJyF69
2/8/2022,15.1,1,PA,"Amazon Basics Microfiber Cleaning Cloths, Non-Abrasive, Reusable and Washable - Pack of 24, 12 x16-Inch, Pink, Green and Gray",B082XSJT1R,TOWEL,R_037XK72IZBJyF69
2/8/2022,7.99,1,PA,Rohto Jolt! Cooling Eye Drops - 3 Pack of 0.4 fl oz Bottles,B0771MMXF2,MEDICATION,R_037XK72IZBJyF69
2/10/2022,79.99,1,PA,,B09LJ5C9HR,,R_037XK72IZBJyF69
2/10/2022,17.99,1,PA,Dot's Homestyle Pretzels 18 Ounce Family Size Original Seasoned Pretzel Twists (2 Pack),B09B4KHW8F,PRETZEL,R_037XK72IZBJyF69
2/10/2022,20.15,1,PA,"Protein2o 15g Whey Protein Infused Water, Wild Cherry, 16.9 oz Bottle (Pack of 12)",B01GQ5HBF4,PROTEIN_DRINK,R_037XK72IZBJyF69
2/13/2022,15.99,1,PA,"Homaxy 100% Cotton Waffle Weave Kitchen Dish Cloths, Ultra Soft Absorbent Quick Drying Dish Towels, 12x12 Inches, 6-Pack, Dark Grey",B07WMQP4SF,TOWEL,R_037XK72IZBJyF69
2/13/2022,13.99,1,PA,"Suntee Exfoliating Back Scrubber & Exfoliating Sponge Pad Set for Shower, Bath Shower Scrubber for Men and Women, Luffa Scrubber to Deep Clean Relax Your Body (36.5'' Length 4.5'' Width)",B083NJP8S7,BATHING_SPONGE,R_037XK72IZBJyF69
2/13/2022,5.96,1,PA,,B07NJPMVG9,,R_037XK72IZBJyF69
2/13/2022,25.21,1,PA,"Amazon Basics Cotton Hand Towel - 12-Pack, Gray",B07CFRTNMC,TOWEL,R_037XK72IZBJyF69
2/13/2022,49.49,1,PA,"3 Pack Combination Smoke and Carbon Monoxide Detector Battery Operated, with Display,Battery Operated,White",B07QHYJR7F,GAS_SMOKE_FIRE_ALARM,R_037XK72IZBJyF69
2/13/2022,19.98,1,PA,"EverSmile AlignerFresh Original Clean - AlignerFresh Cleaning Foam for Invisalign, ClearCorrect, Essix, Hawley Trays/Aligners. Cleans, Kills Bacteria, Whitens Teeth & Fights Bad Breath",B07BRNCC8W,TOOTH_WHITENER,R_037XK72IZBJyF69
2/16/2022,6.99,1,PA,"ZHEGE Luggage Locks TSA Approved, 4 Dight Combination Lock with Flexible Cable, Open Alert Indicator, White Number for School Gym Locker, Backpacks, Suitcase (Black)",B08HYDQ18W,LOCK,R_037XK72IZBJyF69
2/18/2022,26.45,1,PA,"ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover for Furniture, Couch, Carpet, Car Seats or Bedding - Portable, Multi-Surface Lint Roller and Fur Removal Tool",B00BAGTNAQ,LINT_REMOVER,R_037XK72IZBJyF69
2/18/2022,9.99,1,PA,Therapy Wood Wide Tooth Hair Comb-No-Damage-Combing-Eliminate Knots and Tangles-Great Massage on Head-Head Scalp Massage Sandalwood Hair Pick for Thick Curly Hair with Free Storage Box (Double Cusp),B098374JJY,HAIR_COMB,R_037XK72IZBJyF69
2/18/2022,6.95,1,PA,Elizavecca cer-100 collagen coating hair protein treatment 100ml,B01I2ZQJSG,CONDITIONER,R_037XK72IZBJyF69
2/18/2022,31.99,1,PA,Design By Paul Sebastian For Women. Set-eau De Parfum Spray 3.4 OZ & Body Lotion 6.6 OZ,B0010SWFJ0,PERSONAL_FRAGRANCE,R_037XK72IZBJyF69
2/19/2022,36.99,1,PA,"Rose Toy Vibrator for Women - Tongue Licking Vibrator with Vibrating Egg G Spot Rose Vibrator, Clitoral Vibrator Dildo Stimulator Vaginal and Anal Sex Toy 2 in 1 Nipple Sex Toys for Women Pleasure",B09NPLF4PZ,SEXUAL_WELLNESS,R_037XK72IZBJyF69
2/22/2022,6.99,1,PA,"Smartwatch Charger Compatible with Fitbit Charge 4 Charger, 1-Pack 3.3Ft Replacement USB Charging Cable Cord Clip Dock Accessories Adapter Charger Cable for Charge 4 Smartwatch(Not for Charge 3)",B09878NGM8,CHARGING_ADAPTER,R_037XK72IZBJyF69
2/28/2022,21.24,1,PA,"LUELLI Teeth Whitening Kit with LED Light, 35% Carbamide Peroxide, Teeth Whitening Gel, Helps to Remove Stains from Coffee, Smoking, Wines, Soda, Food, Home Dental Products for Sensitive Teeth",B088Q5RPZ9,TOOTH_WHITENER,R_037XK72IZBJyF69
2/28/2022,6.57,1,PA,"Command BATH21-ES Bath Multi-Hook, 2-Water Resistant Strips, 5-lb Capacity, Organize Damage-Free Hardware, Large, Clear Frosted",B00HCP7MNE,STORAGE_HOOK,R_037XK72IZBJyF69
2/28/2022,159.99,1,PA,"VIVOHOME Multifunctional Hall Tree with 5 ladder layers, Heavy Duty MDF Stand Coat Rack with Shoe Bench, Industrial Wood Furniture with Stable Metal Frame, 4 Hooks, Rustic Brown",B094QSZ4Q4,CLOTHES_RACK,R_037XK72IZBJyF69
3/3/2022,17.97,1,PA,"Five Star Zipper Binder, 2 Inch 3-Ring Binder, 6-Pocket Expanding File, 380 Sheet Capacity, Purple (72540)",B00JIXY7PE,STORAGE_BINDER,R_037XK72IZBJyF69
3/3/2022,7.95,1,PA,"Mr. Pen- Pocket Folders, 4 Pocket, 4 Pack, Assorted Colors, Folders with Pockets 3 Hole Punched, Folders, Folders for School, Folders with Pockets, Binder Folders, Pocket Folders for 3 Ring Binder.",B09935K95H,FILE_FOLDER,R_037XK72IZBJyF69
3/3/2022,4.89,1,PA,"Mead Loose Leaf Paper, 3 Hole Punch Reinforced Filler Paper, Wide Ruled Paper, 10-1/2"" x 8"", 100 Sheets (15006)",B01E0E86I4,WRITING_PAPER,R_037XK72IZBJyF69
3/5/2022,39.97,1,PA,"Simply by MervFilters 16x25x1 Air Filters, Merv 11, MPR 1000, AC Furnace Air Filter 6 Pack",B09T1WJKF3,HVAC_AIR_FILTER,R_037XK72IZBJyF69
3/5/2022,18.5,1,PA,"TONYMOLY Panda's Dream Rose Hyaluronic Face Cream, 5 oz",B07LH6BHGR,SKIN_MOISTURIZER,R_037XK72IZBJyF69
3/5/2022,9.99,1,PA,"LOVIMAG Black Magnetic Hooks, 25Lbs Strong Magnetic Hooks Heavy Duty with Epoxy Coating for Refrigerator, Magnetic Cruise Hooks for Hanging, Classroom, Office, and Kitchen - Pack of 12",B09MMH51DF,STORAGE_HOOK,R_037XK72IZBJyF69
3/16/2022,11.44,1,PA,"Amazon Basics Ruled Color Index Cards, 5"" x 8"", 300 Cards",B086Q8L6TL,CARD_STOCK,R_037XK72IZBJyF69
3/16/2022,10.85,1,PA,"Mr. Pen- Voltage Tester, Electrical Tester, Non Contact Voltage Tester, Tester Electric, Electric Tester Pen, Voltage Detector, Electrical Testers, Voltage Tester Pen, Electricity Tester, Power Tester",B092LFYTG5,ELECTRIC_CIRCUIT_TESTING_DEVICE,R_037XK72IZBJyF69
3/16/2022,13.75,1,PA,Higgins Sunburst Parakeet Bird Food Gourmet Blend Parakeet Bird Food Mix 2 lb. bag. Fast Just Jak's Pet Market,B07G9S5GQ2,PET_FOOD,R_037XK72IZBJyF69
3/16/2022,7.99,1,PA,"Wellness Rewarding Life Grain-Free Soft Dog Treats (Previously Wellbites), Made in USA with Natural Ingredients, Ideal for Training (Lamb & Salmon, 6-Ounce Bag)",B01GJJHQAM,PET_FOOD,R_037XK72IZBJyF69
3/16/2022,13.98,1,PA,"NUTRO NATURAL CHOICE Small Breed Senior Dry Dog Food, Chicken & Brown Rice Recipe Dog Kibble, 5 lb. Bag",B01MTCOI2A,PET_FOOD,R_037XK72IZBJyF69
3/17/2022,10.66,1,PA,"Amazon Basic Care Maximum Strength Famotidine Tablets 20 mg, Acid Reducer for Heartburn Relief, 200 Count ( pack of 1)",B074F18H4B,MEDICATION,R_037XK72IZBJyF69
3/17/2022,11.23,1,PA,"Amazon Basic Care Ibuprofen Liquid Gels 200 mg, Pain Reliever/Fever Reducer (Liquid Filled Capsules), 160 Count",B074F2TF6J,MEDICATION,R_037XK72IZBJyF69
3/17/2022,21.62,1,PA,"Alka-Seltzer Extra Strength Heartburn Relief Chews, Assorted Fruit Antacid Tablets for Acid Indigestion, Upset and Sour Stomach, 200 Count (Pack of 1) - Packaging May Vary",B08QG2RFW7,MEDICATION,R_037XK72IZBJyF69
3/20/2022,26.99,1,PA,"Twinings Irish Breakfast Individually Wrapped Tea Bags, 20 Count Pack of 6, Caffeinated, Flavourful, Robust Black Tea",B000F4H5GI,TEA,R_037XK72IZBJyF69
3/20/2022,26.99,1,PA,"Twinings Irish Breakfast Individually Wrapped Tea Bags, 20 Count Pack of 6, Caffeinated, Flavourful, Robust Black Tea",B000F4H5GI,TEA,R_037XK72IZBJyF69
3/24/2022,9.99,1,PA,"Semi Cured Gel Nail Strips, TOROKOM 20 Stickers Black Star Moon Gel Nail Polish Stickers Wraps Adhesive Gel Nail Stickers with Nail File Stick and Sealing Strip (UV/LED Lamp Required)",B098T3KJKT,STICKER_DECAL,R_037XK72IZBJyF69
3/24/2022,9.99,1,PA,"20PCS Nail Polish Strips | Semi Cured Gel Nails Stickers UV Lamp Required | Waterproof, Long Lasting Nail Decal Strips Stickers for Women Includes Cuticle Stick & Nail File (Pink Glitter Mary) (Top Gel For Free)",B09R8RSHMF,STICKER_DECAL,R_037XK72IZBJyF69
3/24/2022,8,1,PA,Prime And Fine Multitalent Fixing Spray,B06Y4GQ8NK,BEAUTY,R_037XK72IZBJyF69
3/27/2022,16.99,1,PA,UL Listed AC Charger Fit for Asus MJ401T MJ401TA MJ401 Chromebook Imaginebook Notebook Laptop Power Supply Adapter Cord,B07G36QSD9,CHARGING_ADAPTER,R_037XK72IZBJyF69
3/27/2022,5.35,1,PA,Amazon Basics AA 1.5 Volt Performance Alkaline Batteries - Pack of 8,B081FGTPB7,BATTERY,R_037XK72IZBJyF69
3/27/2022,14.95,1,PA,"Antique Key 4x Magnifying Glass Pendant Necklace with 30"" Chain",B07BRDJFX5,NECKLACE,R_037XK72IZBJyF69
4/2/2022,5.99,1,PA,"Mr. Pen- Pastel Highlighters, 12 Pack, Assorted Colors, Fast Dry, Highlighter Pastel, Pastel Highlighter Set, Bible Journaling Highlighter, Pastel Marker, Colored Highlighters, Christmas Gifts",B08KXMMYSV,MARKING_PEN,R_037XK72IZBJyF69
4/5/2022,6.99,1,PA,Vishine Top Coat- 15ML No Wipe Top Coat Gel Nail Polish High Gloss Shine Finish Long Lasting Home DIY Professional Manicure,B08J9WZB29,NAIL_POLISH,R_037XK72IZBJyF69
5/1/2022,8.99,1,PA,"Libex Bra Hanger for Closet Organizer - Space Saving Tank Top Hanger & Bra Organizer for Bras, Cami, Bathing Suits, Belts, Swimsuit",B09FYFY9F7,CLOTHES_HANGER,R_037XK72IZBJyF69
5/1/2022,13.69,1,PA,"NUTRO NATURAL CHOICE Small Breed Senior Dry Dog Food, Chicken & Brown Rice Recipe Dog Kibble, 5 lb. Bag",B01MTCOI2A,PET_FOOD,R_037XK72IZBJyF69
5/1/2022,9.99,1,PA,"Epielle New Makeup Remover Cleansing Wipes Tissue Towelettes - Vitamin C, 60 Counts, 2 Pack Beauty Stocking Stuffers Gift",B07W7CWZQY,SKIN_CLEANING_WIPE,R_037XK72IZBJyF69
5/4/2022,7.93,1,PA,"Burpee Wildflower 50,000 Bulk, 1 Bag | 18 Varieties of Non-GMO Flower Seeds Pollinator Garden, Perennial Mix",B077X9Q9WR,PLANT_SEED,R_037XK72IZBJyF69
5/4/2022,8.99,1,PA,"Seed Needs, Cherry Rose Sunflower Seeds for Planting (Beautiful Bi-Color Blooms Great for Cutting) Twin Pack of 50 Seeds Each - F1 Hybrid",B00HVUXIPG,PLANT_SEED,R_037XK72IZBJyF69
5/4/2022,10.52,1,PA,"Roaring Spring Enviroshades Recycled Colored Legal Pads, 3 Pack, 8.5"" x 11.75"" 40 Perforated Sheets, Orchid (Purple), Blue, Green",B094NZ5V7M,BLANK_BOOK,R_037XK72IZBJyF69
5/4/2022,7.99,1,PA,"BORN PRETTY Milky White Gel Nail Polish,TranslucentJelly Nude White Gel Polish LED Manicuring Varnish 10ML",B093S92RSH,NAIL_POLISH,R_037XK72IZBJyF69
5/26/2022,5.7,1,PA,"Unimed-Midwest 1 Quart Flip Top Sharps Container, 6.3"" x 4.5"" x 4.3"", Red",B000GAXYAM,SHARPS_DISPOSAL_CONTAINER,R_037XK72IZBJyF69
5/26/2022,5.99,1,PA,"Creeping Thyme Seeds for Planting, 1/4 Gram ~ 1000 Seeds, Thymus serphyllum, Non-GMO",B09MC3Y8XH,PLANT_SEED,R_037XK72IZBJyF69
5/26/2022,3.99,1,PA,Ring Sizer Measuring Set Reusable Finger Size Gauge Measure Tool Jewelry Sizing Tools 1-17 USA Rings Size,B08JLW2C8J,ART_SUPPLIES,R_037XK72IZBJyF69
5/26/2022,3.09,1,PA,"Deapher 6 PCS Premium Cuticle Trimmer, Cuticle Remover Applied for Manicuring/Pedicuring, Dead Skin Fork with Stainless Steel V-Shaped Fork (Brown and Pink)",B08D9H2J1M,BEAUTY,R_037XK72IZBJyF69
5/26/2022,9.99,1,PA,"Dual Tip Alcohol Based Art Markers, Lineon 30 Colors Alcohol Marker Pens Perfect for Kids Adult Coloring Books Sketching and Card Making",B07VRB8WRX,MARKING_PEN,R_037XK72IZBJyF69
5/26/2022,16.69,1,PA,Gothic Plush Leather Collars Choker with Chain Detachable Leash Rope Small Pet Collar Black,B098QGMRZY,ANIMAL_COLLAR,R_037XK72IZBJyF69
5/26/2022,10.99,1,PA,"YUHO Dehydrated Dried Kimchi Vegetable Flakes All Natural, Gluten Free & Allergen Free, 6 OZ",B0921QK283,VEGETABLE,R_037XK72IZBJyF69
5/26/2022,17.99,1,PA,Dot's Homestyle Pretzels 18 Ounce Family Size Original Seasoned Pretzel Twists (2 Pack),B09B4KHW8F,PRETZEL,R_037XK72IZBJyF69
5/30/2022,29.99,1,PA,"xydled Steel Wall Mount Mailbox with Key Lock,Steel Cover Metal Postbox for House,Large Mail Box with Newspaper Compartment，13 x11.8 x3.3 Inch,Black",B08FSPBRPN,MAILBOX,R_037XK72IZBJyF69
5/30/2022,1.97,1,PA,"Hy-Ko Products MM-6 Self Adhesive Vinyl Numbers and Letters 1"" High, Black & White, 124 Pieces",B000H5W34Y,SIGNAGE,R_037XK72IZBJyF69
6/4/2022,10,1,PA,"Sterilite 0488 One-Gallon Round Pitcher, Clear Base with Blue-Atoll (Teal) Lid and Tab",B00NLK65ZA,PITCHER,R_037XK72IZBJyF69
6/4/2022,11.63,1,PA,Higgins Sunburst Parakeet Bird Food Gourmet Blend Parakeet Bird Food Mix 2 lb. bag. Fast Just Jak's Pet Market,B07G9S5GQ2,PET_FOOD,R_037XK72IZBJyF69
6/5/2022,8.87,1,PA,"Arm & Hammer Plus OxiClean Odor Blasters Fresh Burst, 75 Loads Liquid Laundry Detergent, 118.1 Fl oz",B09NMW29T5,LAUNDRY_DETERGENT,R_037XK72IZBJyF69
6/5/2022,13.99,1,PA,"L'Oreal Paris Elvive Dream Lengths Shampoo and Conditioner Kit for Long, Damaged Hair (Set of 2)",B08D7J83PZ,HAIR_CLEANER_CONDITIONER,R_037XK72IZBJyF69
6/5/2022,4.99,1,PA,Ecolifestyle Reusable Bamboo Paper Towels | 1 Roll of washable paper towels with 20 Sheets | Kitchen Cleaning Rolls Alternative Paperless Towels | | Eco Friendly Products,B07TF9RWM5,PAPER_TOWEL,R_037XK72IZBJyF69
6/5/2022,13.9,1,PA,"Berocca Energy Vitamin Supplement for Mental Sharpness and Physical Energy Support, Orange Flavor, Effervescent Tablets, 20 Count",B01MSHFOEL,NUTRITIONAL_SUPPLEMENT,R_037XK72IZBJyF69
6/12/2022,13.99,1,PA,"L'Oreal Paris Elvive Dream Lengths Shampoo and Conditioner Kit for Long, Damaged Hair (Set of 2)",B08D7J83PZ,HAIR_CLEANER_CONDITIONER,R_037XK72IZBJyF69
6/12/2022,9.97,1,PA,"Humco - 40796001 HUMCO Calamine Lotion, 6 fl oz",B0773MBG4L,PROFESSIONAL_HEALTHCARE,R_037XK72IZBJyF69
6/12/2022,4.89,1,PA,"Benadryl Extra Strength Anti-Itch Gel, 2 Percentage Diphenhydramine HCI Topical Analgesic & Histamine Blocker for Relief of Outdoor Itches Associated with Poison Ivy, Insect Bites & More, 3.5 fl. oz",B00HQRCNWI,MEDICATION,R_037XK72IZBJyF69
6/12/2022,8.49,1,PA,"Amazon Brand - Solimo 3-Blade Razor Refills for Men with Dual Lubrication, 8 Cartridges (Fits Solimo Razor Handles only)",B07MMLN7QV,RAZOR_BLADE_CARTRIDGE,R_037XK72IZBJyF69
6/12/2022,17.98,1,PA,"FoamBright 2-in-1 Aligner/Retainer Cleaner Stain Remover & Teeth Whitening Foam Toothpaste Great for Invisalign, ClearCorrect, SmileDirectClub, Candid, Byte, Essix, Vivera, Hawley, Dentures & Braces",B00R4WTIC8,TOOTH_WHITENER,R_037XK72IZBJyF69
6/16/2022,5.99,1,PA,"Youxuan 1000-Pack Elastic Hair Ties Non-slip Rubber Hair Bands for Girls, Black",B07N6JFR9G,HAIR_TIE,R_037XK72IZBJyF69
6/16/2022,24.9,1,PA,"The Dumbbell Home Workout Journal. 13-Week Program. Fitness Planner / Workout Book that only requires dumbbells. Tells you exactly what to do and how to track progress. Provides completely guided workouts, # of sets to do for each exercise, # reps to aim for, and provides a place to track all your progress. Workout Journal for Women & Men. Workout Planner for Women. Workout Log Book / Fitness Journal / Workout Notebook.",1950045226,PLANNER,R_037XK72IZBJyF69
6/16/2022,4.94,1,PA,"4 Pack Hair Loop Tool Set with 2 pcs French Braid Tool Loop,1 pcs rat tail comb,1 hair clip, Hair Tail Tools for Hair Styling,Hair Braid Accessories Ponytail Maker",B09JF3DVZ8,HAIR_COMB,R_037XK72IZBJyF69
6/18/2022,10.67,1,PA,"Nongshim Soon Kimchi Noodle Cup, 2.64 Ounce (Pack of 6)",B01FO3KLLU,PACKAGED_SOUP_AND_STEW,R_037XK72IZBJyF69
6/18/2022,5.49,1,PA,"Schick Hydro Silk Touch-Up Dermaplaning Tool, 3 Count | Eyebrow Razor, Face Razors for Women, Face Shaver, Dermaplane",B0787GLBMV,MANUAL_SHAVING_RAZOR,R_037XK72IZBJyF69
6/18/2022,21.55,1,PA,"CELSIUS Sparkling Watermelon, Functional Essential Energy Drink 12 Fl Oz (Pack of 12)",B019XDR4LM,DRINK_FLAVORED,R_037XK72IZBJyF69
6/22/2022,29.99,1,PA,"EverSmile AlignerFresh Extra Whitening Aligner & Retainer Cleaning Foam, Aligner Cleaner and Whitener Foam",B09WFTF33K,TOOTH_WHITENER,R_037XK72IZBJyF69
6/22/2022,3.16,1,PA,Harm Reduction,1950057313,ABIS_BOOK,R_037XK72IZBJyF69
6/22/2022,11.99,1,PA,,B07D44F53C,,R_037XK72IZBJyF69
6/24/2022,9.99,1,PA,VR Eye Mask Breathable Sweat Band for Meta/Oculus Quest 2 Sweat Guard Adjustable Face Mask Cover with HMD Padding for Workouts Supernatual (3 PCS),B09XR69LLS,VIRTUAL_REALITY_HEADSET,R_037XK72IZBJyF69
6/24/2022,3.99,1,PA,"Ticonderoga Pencils, Wood-Cased, Pre-Sharpened, #2 HB Soft, Yellow, 18 Count",B002VL5IJO,WRITING_INSTRUMENT,R_037XK72IZBJyF69
